question,gold,qtype,topk_aic,topk_f1,topk_em,topk_tokens,mmr_aic,mmr_f1,mmr_em,mmr_tokens,focused_aic,focused_f1,focused_em,focused_tokens,answer_survival_aic,answer_survival_f1,answer_survival_em,answer_survival_tokens
"Name the year - Norfolk farmer Tony Martin shootsand kills a 16 year old burglar in his farmhouse, UK fuel protesters almost bring the country to a standstill and Paula Yates and Robin Day both sadly die ?",2000,,1,0.0,0.0,378,1,0.0,0.0,379,1,0.0,0.0,377,1,0.0,0.0,363
"Livorno, Pisa and Siena are three of the largest cities in which Italian region?",TUSCANY,,0,0.0,0.0,307,0,0.0,0.0,384,0,0.0,0.0,379,0,0.0,0.0,307
From which continent does the world's smallest bear the Sun Bear originate?,(SOUTH EAST) ASIA,,0,0.0,0.0,374,0,0.0,0.0,378,0,0.0,0.0,374,0,0.0,0.0,370
"""El Gouna, known as the """"Venice of the Red Sea"""", is a holiday resort in which country?""",EGYPT,,1,0.0,0.0,376,1,0.0,0.0,376,1,0.0,0.0,376,1,0.0,0.0,376
"In physics, 'the rate of change of position' is a basic definition of what term?",Velocity,,0,0.0,0.0,381,0,0.0,0.0,384,0,0.0,0.0,381,1,0.0,0.0,377
"The city of Nizhny Novgorod was, from 1932 to 1990, named for which writer who was born there?",GORKY,,1,0.14285714285714288,0.0,377,1,0.14285714285714288,0.0,355,1,0.14285714285714288,0.0,377,1,0.14285714285714288,0.0,348
What was depicted on the reverse side of a pre-decimal halfpenny?,SHIP,,1,0.0,0.0,342,1,0.0,0.0,342,1,0.0,0.0,342,1,0.0,0.0,342
"The world's first publicly subscribed passenger railway, the Stockton and Darlington, opened in England with steam engines when?",1825,,1,0.125,0.0,376,1,0.125,0.0,377,1,0.125,0.0,364,1,0.125,0.0,364
In which year in the 20's did the General Strike occur,1926,,1,0.0,0.0,381,0,0.0,0.0,382,1,0.0,0.0,384,0,0.0,0.0,370
Which car company makes the 'X-Trail'?,Nissan,,1,0.6666666666666666,0.0,382,1,0.0,0.0,383,1,0.6666666666666666,0.0,382,1,0.0,0.0,380
Judith Keppel was the first winner of the top prize on which UK programme?,Who Wants To Be a Millionaire?,,1,0.0,0.0,376,1,0.0,0.0,380,1,0.0,0.0,376,1,0.0,0.0,379
What was the first song played on MTV on 1 August 1981?,"""""""Video Killed The Radio Star"""" by the Buggles""",,1,0.0,0.0,163,1,0.0,0.0,163,1,0.0,0.0,163,1,0.0,0.0,163
Which rider won the ladies European Three Day event Championship at Burghley in 1971?,PRINCESS ANNE,,0,0.0,0.0,377,0,0.0,0.0,375,0,0.0,0.0,381,1,0.0,0.0,343
What is the middle name of US actor Samuel L Jackson?,Leroy,,1,0.5,0.0,375,1,0.5,0.0,381,1,0.5,0.0,375,1,0.33333333333333337,0.0,368
To which family of birds do sparrows belong?,Passeridae,,1,0.2222222222222222,0.0,375,1,0.0,0.0,383,1,0.2222222222222222,0.0,375,1,0.2222222222222222,0.0,375
What country has the largest Muslim population?,Indonesia,,1,0.0,0.0,384,1,0.0,0.0,380,1,0.0,0.0,377,1,0.0,0.0,380
"In the NATO phonetic alphabet, which word represents the letter I?",India,,1,0.0,0.0,376,1,0.0,0.0,384,1,0.0,0.0,381,1,0.0,0.0,381
In which city was Michael Jackson born?,"GARY, Indiana",,0,0.0,0.0,370,0,0.0,0.0,370,0,0.0,0.0,380,0,0.0,0.0,380
Which Canadian born  actress was the star in the movie Barb Wire?,Pamela Anderson,,1,0.5714285714285715,0.0,382,1,0.4,0.0,363,1,0.5714285714285715,0.0,382,1,0.5714285714285715,0.0,361
Which member of Led Zeppelin appeared at Glastonbury this year with his current band The Sensational Space Shifters?,Robert Plant,,1,0.0,0.0,378,1,0.0,0.0,358,1,0.0,0.0,383,1,0.0,0.0,375
What was the first name of the older sister of German-born diarist Anne Frank?,Margot,,1,0.0,0.0,380,1,0.0,0.0,381,1,0.0,0.0,380,1,0.0,0.0,384
What is the atomic number of Helium?,2,,1,0.0,0.0,367,1,0.0,0.0,376,1,0.0,0.0,367,1,0.0,0.0,367
"Introduced in 1908, for what does the B in the degree-equivalent course MBA stand?",BUSINESS,,1,0.0,0.0,359,1,0.0,0.0,359,1,0.0,0.0,359,1,0.0,0.0,359
In which year did children’s television show ‘Sesame Street’ debut on US television?,1969,,1,0.0,0.0,381,1,0.0,0.0,373,1,0.0,0.0,381,1,0.0,0.0,384
"Which county shares borders with Northumberland, County Durham, North Yorkshire and Lancashire?",CUMBRIA,,1,0.0,0.0,378,1,0.0,0.0,376,1,0.0,0.0,376,1,0.0,0.0,376
Nomophobia is the fear of being without or losing what?,Mobile phone,,1,0.0,0.0,375,1,0.0,0.0,364,1,0.0,0.0,377,1,0.0,0.0,384
Actress Brooke Shields was married to whom for 2 years from April 1997?,Andre Agassi,,1,0.0,0.0,381,1,0.0,0.0,384,1,0.0,0.0,381,1,0.0,0.0,381
"Which Arctic whale has a long, straight, helical tusk extending from its upper left jaw?",NARWHAL,,1,0.0,0.0,372,1,0.0,0.0,374,1,0.0,0.0,372,1,0.0,0.0,366
Captain Corelli's mandolin is a book a film set in which country,Greece,,0,0.0,0.0,384,0,0.0,0.0,381,0,0.0,0.0,383,0,0.0,0.0,384
"Which river runs through the cities of Basel, Strasbourg, Karlsruhe, Mainz, Koblenz, Bonn, Cologne, Dsseldorf, Arnhem, Utrecht and Rotterdam?",Rhine,,1,0.0,0.0,381,1,0.0,0.0,384,1,0.0,0.0,382,1,0.0,0.0,374
How many books in the Bible's Old Testament are included in the Catholic version but not in the Protestant one?,7,,0,0.0,0.0,379,0,0.0,0.0,380,0,0.0,0.0,381,0,0.0,0.0,380
Which modern musical instrument was developed from the shawm?,Oboe,,0,0.0,0.0,334,0,0.0,0.0,334,0,0.0,0.0,334,0,0.0,0.0,334
In what mountain range would you find the city of Tbilisi?,South Caucasus,,0,0.0,0.0,382,0,0.0,0.0,381,0,0.0,0.0,383,0,0.0,0.0,383
What is the common name of the Boeing CH47 Helicopter?,CHINOOK,,1,0.5,0.0,337,1,0.0,0.0,337,1,0.5,0.0,337,1,0.5,0.0,337
On which of the hills of ancient Rome were the main residences of the Caesars?,PALATINE,,1,0.0,0.0,374,1,0.0,0.0,370,1,0.0,0.0,384,1,0.0,0.0,384
"Skean dhu, kukri, and Bowie are all types of what?",Knives,,0,0.0,0.0,265,0,0.0,0.0,265,0,0.0,0.0,265,0,0.0,0.0,265
Which TV personality is the current Chief Scout?,Bear Grylls,,1,0.0,0.0,384,1,0.0,0.0,382,1,0.0,0.0,384,1,0.0,0.0,380
Which artist painted the 'Seagram Murals' which were originally commissioned by the Four Seasons Hotel in New York in 1958?,MARK ROTHKO,,1,0.0,0.0,381,1,0.0,0.0,360,1,0.0,0.0,384,1,0.0,0.0,375
"Now a part of Carnival Corporation, what shipping company commissioned and sailed the RMS Titanic?",White Star Line,,1,0.0,0.0,380,1,0.0,0.0,382,1,0.0,0.0,380,1,0.0,0.0,366
How old was Woody Herman when he founded his own orchestra?,13,,1,0.0,0.0,381,1,0.0,0.0,381,1,0.0,0.0,381,1,0.0,0.0,381
Who played the wife of Alf Garnett on TV?,DANDY NICHOLS,,1,0.0,0.0,380,1,0.0,0.0,380,1,0.0,0.0,372,1,0.0,0.0,372
Which Queen is buried in a chapel in the grounds of Sudeley Castle in Gloucestershire?,Catherine Parr,,1,0.041666666666666664,0.0,377,1,0.0,0.0,379,1,0.041666666666666664,0.0,377,1,0.0,0.0,367
The nictitating membrane is found on which part of animal’s body?,Eye,,1,0.0,0.0,376,1,0.0,0.0,382,1,0.0,0.0,376,1,0.0,0.0,356
"Which organisation was founded in Ontario, Canada in 1897 by Adelaide Hoodless?",WOMEN'S INSTITUTE,,1,0.1904761904761905,0.0,339,1,0.1904761904761905,0.0,339,1,0.1904761904761905,0.0,339,1,0.1904761904761905,0.0,339
What colour on the London underground map is the District Line,Green,,0,0.0,0.0,371,0,0.0,0.0,378,0,0.0,0.0,375,0,0.0,0.0,370
